time,logger,level,message,exception
2012-01-09 09:33:22.8496,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:27.9209,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:33.9543,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:39.0095,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:45.0419,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:49.2481,Raven.Database.Server.HttpServer,Debug,Request #  35: GET     -   128 ms - <default>  - 200 - /databases/?noCache=-909519136,
2012-01-09 09:33:50.0992,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:55.2445,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:33:55.2445,Raven.Database.Server.HttpServer,Debug,Request #  36: GET     -    91 ms - <default>  - 200 - /docs/rooms/1?noCache=1346746072,
2012-01-09 09:33:55.2445,Raven.Database.Server.HttpServer,Debug,Request #  37: GET     -    98 ms - <default>  - 200 - /stats?noCache=2088860157,
2012-01-09 09:34:01.2028,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:06.2601,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:11.3154,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:15.4696,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work",
2012-01-09 09:34:16.3747,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:21.4320,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:27.4773,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:32.5326,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:38.5820,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:43.6212,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:48.6625,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:53.7188,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:34:58.7571,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:03.7984,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:08.8687,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:14.9030,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:19.9363,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:24.9876,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:31.0370,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:36.0762,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:41.2575,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:41.2575,Raven.Database.Server.HttpServer,Debug,Request #  38: GET     -   115 ms - <default>  - 200 - /docs/rooms/1?noCache=-1493354027,
2012-01-09 09:35:41.2685,Raven.Database.Server.HttpServer,Debug,Request #  39: GET     -   126 ms - <default>  - 200 - /stats?noCache=1485622403,
2012-01-09 09:35:47.2459,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:47.2459,Raven.Database.Server.HttpServer,Debug,Request #  40: GET     -    51 ms - <default>  - 200 - /docs/rooms/1?noCache=-1374048771,
2012-01-09 09:35:47.2459,Raven.Database.Server.HttpServer,Debug,Request #  41: GET     -    56 ms - <default>  - 200 - /stats?noCache=-635064917,
2012-01-09 09:35:53.2442,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:35:58.3005,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:03.3398,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:08.3961,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:14.4294,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:19.5017,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:24.5590,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:30.5914,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:35.6336,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:40.6709,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:45.6982,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:50.7555,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:36:55.8088,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:00.8651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:05.9214,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:10.9957,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:12.0927,Raven.Database.Server.HttpServer,Debug,Request #  42: GET     -    92 ms - <default>  - 200 - /stats?noCache=767226439,
2012-01-09 09:37:16.0520,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:21.1082,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:23.2514,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -   116 ms - <default>  - 200 - /stats?noCache=293612952,
2012-01-09 09:37:26.1655,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:29.3497,Raven.Database.Server.HttpServer,Debug,Request #  44: GET     -   113 ms - <default>  - 200 - /stats?noCache=750742318,
2012-01-09 09:37:31.2518,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:36.2771,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:41.3694,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:46.5197,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:46.5197,Raven.Database.Server.HttpServer,Debug,Request #  45: GET     -   113 ms - <default>  - 200 - /docs/rooms/1?noCache=-68104144,
2012-01-09 09:37:46.5197,Raven.Database.Server.HttpServer,Debug,Request #  46: GET     -   118 ms - <default>  - 200 - /stats?noCache=856706187,
2012-01-09 09:37:52.4720,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:37:57.5443,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:02.6186,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:07.6569,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:12.7142,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:17.8005,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:22.8348,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:27.9731,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:33.0894,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:38.1567,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:43.2749,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:48.3462,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:53.5085,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:38:58.5648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:04.6932,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:10.6855,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:15.7548,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:20.8871,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:20.8981,Raven.Database.Server.HttpServer,Debug,Request #  47: GET     -    39 ms - <default>  - 200 - /stats?noCache=-1696534136,
2012-01-09 09:39:25.9874,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:31.1567,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:31.1567,Raven.Database.Server.HttpServer,Debug,Request #  48: GET     -   127 ms - <default>  - 200 - /docs/rooms/1?noCache=-2007756478,
2012-01-09 09:39:31.1637,Raven.Database.Server.HttpServer,Debug,Request #  49: GET     -   134 ms - <default>  - 200 - /stats?noCache=1219061031,
2012-01-09 09:39:37.1290,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:42.2633,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:47.3146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:52.3989,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:39:57.6262,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:03.6325,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:08.8598,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:14.8362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:19.9975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:25.1288,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:30.1971,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:35.2694,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:40.5457,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:46.5000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:51.7273,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:40:57.7796,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:02.9599,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:08.0302,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:13.1155,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:18.2708,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:23.5761,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:23.5761,Raven.Database.Server.HttpServer,Debug,Request #  50: GET     -    91 ms - <default>  - 200 - /docs/rooms/1?noCache=-555143511,
2012-01-09 09:41:23.5761,Raven.Database.Server.HttpServer,Debug,Request #  51: GET     -    97 ms - <default>  - 200 - /stats?noCache=-1765455592,
2012-01-09 09:41:29.5725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:34.6858,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:39.8390,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:44.8943,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:50.0566,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:41:55.2019,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:01.2443,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:01.2523,Raven.Database.Server.HttpServer,Debug,Request #  52: GET     -    27 ms - <default>  - 200 - /stats?noCache=1210179814,
2012-01-09 09:42:06.4356,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:12.5959,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:12.5959,Raven.Database.Server.HttpServer,Debug,Request #  53: GET     -    89 ms - <default>  - 200 - /docs/rooms/1?noCache=-559484997,
2012-01-09 09:42:12.5959,Raven.Database.Server.HttpServer,Debug,Request #  54: GET     -    97 ms - <default>  - 200 - /stats?noCache=-2086937519,
2012-01-09 09:42:18.5713,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:23.7516,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:28.8048,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:33.9371,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:39.0214,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:42:45.0588,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
